,7,51,71,89,98,106,159,166,184,287,300,318,319,383,425,440,471,540,557,601,616,11,21,22,24,29,30,32,36,43,46,48,52,55,56,59,60,61,67,73,75,77,84,87,91,94,99,101,108,109,110,111,113,121,123,130,144,145,153,170,172,177,178,179,180,183,190,197,198,199,205,206,207,209,211,215,221,224,225,226,227,234,236,240,246,247,248,250,251,261,264,269,271,272,274,277,278,281,285,286,288,293,295,296,303,304,308,309,311,313,317,324,326,331,333,334,335,339,340,341,343,347,348,351,352,361,362,364,372,374,376,377,382,384,389,394,396,397,399,400,401,404,405,408,410,414,419,422,426,427,431,432,434,439,443,444,453,455,460,468,472,473,478,479,481,484,493,497,502,506,509,512,514,518,520,521,524,526,528,529,530,531,534,543,544,545,546,547,555,556,558,562,563,564,568,574,577,579,583,584,587,591,593,594,596,597,603,604,606,611,612,613,615,621,623,626,632,637,641,644,645,647,650,353,3,66,120,141,213,232,239,267,328,371,412,435,617,646,648,649
36,0.297875,0.322653,0.323600,0.438770,0.352809,0.342020,0.185781,0.437552,0.287884,0.437761,0.447863,0.319598,0.265156,0.224765,0.212467,0.433565,0.435923,0.387511,0.295648,0.265989,0.310125,0.341864,0.420576,0.352370,0.330494,0.276953,0.236466,0.332751,1.000000,0.326569,0.327478,0.332157,0.354345,0.213442,0.487985,0.540057,0.162071,0.453965,0.237839,0.187255,0.194939,0.395041,0.271643,0.384122,0.379898,0.523975,0.294036,0.126585,0.552044,0.200743,0.314919,0.058076,0.437140,0.405992,0.180288,0.377140,0.303668,0.256004,0.266331,0.406683,0.217520,0.256792,0.438620,0.227771,0.436728,0.316935,0.433391,0.443733,0.323773,0.332895,0.240084,0.311948,0.294906,0.259666,0.413287,0.448724,0.477849,0.173874,0.414321,0.480892,0.409485,0.302729,0.436746,0.210482,0.322714,0.318684,0.406850,0.367570,0.333027,0.356154,0.339501,0.147639,0.159132,0.160624,0.268058,0.312280,0.400432,0.413464,0.286291,0.261477,0.424046,0.224958,0.394068,0.416304,0.134651,0.274781,0.166595,0.527443,0.389243,0.119035,0.343655,0.342170,0.128371,0.307758,0.281684,0.428328,0.280790,0.132691,0.400945,0.262356,0.400474,0.238601,0.486938,0.297884,0.277860,0.372358,0.396776,0.282981,0.370997,0.403575,0.370901,0.278048,0.196613,0.379968,0.241490,0.573361,0.295575,0.276765,0.388526,0.312444,0.403139,0.311975,0.437091,0.145162,0.287995,0.386138,0.286847,0.413815,0.328100,0.425631,0.471528,0.139055,0.235267,0.399939,0.210327,0.450156,0.207260,0.421907,0.414745,0.293469,0.311733,0.246810,0.265869,0.342261,0.316463,0.349415,0.430328,0.284222,0.254225,0.378899,0.348050,0.340006,0.192213,0.295911,0.390157,0.357323,0.276420,0.383395,0.446537,0.321336,0.126249,0.266407,0.376990,0.314544,0.382569,0.164177,0.521947,0.381731,0.336117,0.158904,0.433526,0.468842,0.437052,0.213368,0.234496,0.215274,0.338392,0.329885,0.220815,0.283649,0.352192,0.328344,0.398547,0.099416,0.323905,0.370904,0.288162,0.343343,0.217562,0.182290,0.275008,0.336134,0.274642,0.437216,0.391482,0.315084,0.402296,0.212073,0.454902,0.116644,0.173916,0.378663,0.242476,0.268605,0.224776,0.393679,0.321736,0.401129,0.262451,0.241818,0.412902,0.447679,0.492935,0.381144,0.230461,0.062234,0.230749,0.420088,0.031883,0.219414
43,0.173686,0.217693,0.384538,0.155402,0.172002,0.391704,0.368128,0.275249,0.247716,0.366605,0.242209,0.282433,0.220449,0.254859,0.159333,0.226250,0.305028,0.218976,0.327475,0.306599,0.288784,0.305714,0.217111,0.348683,0.352686,0.184897,0.078766,0.305440,0.326569,1.000001,0.187256,0.180296,0.212336,0.148259,0.277595,0.423407,0.038083,0.443445,0.180871,0.188571,0.292396,0.376338,0.203903,0.317054,0.197588,0.419753,0.163476,0.263157,0.226772,0.039002,0.388560,0.069238,0.432044,0.125171,0.111163,0.342523,0.224766,0.137455,0.534076,0.503642,0.210450,0.240915,0.285132,0.225952,0.286927,0.245134,0.418811,0.354430,0.537242,0.397421,0.165592,0.294264,0.289664,0.197097,0.200791,0.329971,0.143999,0.109343,0.435236,0.383621,0.363430,0.198733,0.137231,0.151763,0.173340,0.191332,0.107356,0.291161,0.159160,0.284632,0.227290,0.291524,0.288002,0.256851,0.335801,0.230464,0.829232,0.309345,0.192602,0.270747,0.319417,0.160384,0.623219,0.280772,0.186981,0.270394,0.118174,0.283841,0.270663,0.223537,0.234313,0.276102,0.385393,0.370366,0.169883,0.258821,0.401987,0.226287,0.376895,0.132241,0.231533,0.097881,0.262974,0.182023,0.463888,0.202236,0.194738,0.306491,0.164545,0.676020,0.225916,0.159556,0.119620,0.435740,0.605892,0.326677,0.233293,0.192684,0.219519,0.182255,0.284085,0.255395,0.181485,0.084577,0.258340,0.219798,0.093015,0.297532,0.251119,0.176156,0.278681,0.407277,0.420141,0.219989,0.420198,0.158502,0.047742,0.211874,0.285610,0.212582,0.150694,0.135241,0.239355,0.162209,0.361563,0.341282,0.155064,0.153692,0.439772,0.228810,0.161136,0.315525,0.401204,0.215113,0.239007,0.270642,0.247943,0.276250,0.257038,0.214070,0.207156,0.225217,0.469870,0.175200,0.281392,0.308263,0.328985,0.222461,0.115567,0.175222,0.267996,0.332663,0.412744,0.104059,0.186626,0.275514,0.308234,0.279970,0.165167,0.170590,0.282941,0.140505,0.394241,0.343754,0.310215,0.287367,0.067951,0.272058,0.193686,0.235794,0.237012,0.514456,0.179349,0.342162,0.214605,0.619795,0.271988,0.265860,0.203774,0.230737,0.166648,0.239881,0.140474,0.127850,0.390156,0.323866,0.299650,0.236377,0.232399,0.143352,0.307045,0.307999,0.303574,0.196690,0.380646,0.318925,0.207780,0.340820,0.077624,0.240589
46,0.231392,0.219649,0.277117,0.452872,0.449867,0.186051,0.157438,0.251463,0.229807,0.256111,0.503082,0.169318,0.234046,0.243909,0.071496,0.367229,0.247235,0.157763,0.240086,0.223696,0.088993,0.231560,0.385231,0.226487,0.069046,0.180517,0.177389,0.155939,0.327478,0.187256,1.000000,0.110686,0.189252,0.303423,0.475172,0.230060,0.136668,0.244987,0.185660,0.151107,0.147407,0.282463,0.157215,0.248253,0.092046,0.316085,0.061895,0.148422,0.266289,0.052010,0.221470,-0.060830,0.212250,0.162277,0.121354,0.215218,0.193456,0.142302,0.092483,0.309102,0.084761,0.462922,0.277991,0.185166,0.295417,0.307720,0.258308,0.257695,0.264022,0.210219,0.207617,0.139892,0.134963,0.207701,0.207951,0.423008,0.265982,0.444692,0.340348,0.330396,0.161791,0.170991,0.182791,0.092050,0.170811,0.084159,0.272542,0.366263,0.278625,0.275522,0.057063,0.083590,0.055216,0.106182,0.226799,0.475124,0.241408,0.188569,0.285733,0.097971,0.176960,0.130788,0.102848,0.295786,0.085889,0.170965,0.106305,0.475087,0.210215,-0.001216,0.087973,0.120824,0.107123,0.324548,0.256584,0.142747,0.161153,0.110209,0.219026,0.106429,0.150647,0.124001,0.188232,0.215443,0.096143,0.187850,0.448716,0.442063,0.350030,0.115236,0.360226,0.186706,0.316892,0.139318,0.025847,0.459861,0.196884,0.324289,0.202890,0.213376,0.144992,0.101221,0.265571,0.036987,0.168776,0.170802,0.179410,0.280790,0.118483,0.206731,0.465410,0.111497,0.247827,0.130252,0.130827,0.179744,-0.022574,0.361939,0.314599,0.176994,0.348782,0.024804,0.006259,0.282914,0.130190,0.108574,0.238146,0.105651,0.102533,0.178946,0.105367,0.142018,0.018635,0.266164,0.155167,0.270303,0.044106,0.448352,0.314415,0.307164,0.066339,0.141354,0.145130,0.236883,0.137189,0.072380,0.240655,0.103210,0.186935,0.163267,0.389687,0.367299,0.327752,0.286901,0.066150,0.181295,0.194770,0.231057,0.026815,0.291689,0.172856,0.143177,0.366619,0.278267,0.289178,0.318535,0.088612,0.201719,0.079197,0.078706,0.273498,0.092346,0.099366,0.508400,0.283197,0.130804,0.232826,0.131899,0.292000,0.075941,0.113724,0.180191,0.133567,0.142228,0.097337,0.367525,0.172799,0.254152,0.310605,0.130320,0.322181,0.554932,0.325277,0.189046,0.169760,0.039015,0.281316,0.255073,0.076425,0.168680
48,0.175399,0.260632,0.266109,0.250416,0.179164,0.169873,0.091122,0.442680,0.260075,0.348508,0.182588,0.205213,0.257032,0.152769,0.312994,0.447484,0.381942,0.624226,0.359339,0.154245,0.206395,0.193952,0.542219,0.484515,0.196967,0.188551,0.115491,0.360685,0.332157,0.180296,0.110686,1.000000,0.323031,0.205676,0.233048,0.378770,0.137932,0.352384,0.445015,0.545201,0.248377,0.286164,0.282024,0.280258,0.271743,0.429417,0.445648,0.187942,0.401945,0.277030,0.277627,0.133067,0.405726,0.366095,0.089720,0.325557,0.293205,0.584968,0.212803,0.333143,0.431040,0.127771,0.340379,0.218871,0.409043,0.204707,0.329755,0.208128,0.220195,0.348722,0.113622,0.216957,0.413487,0.306775,0.396322,0.272231,0.276430,0.097443,0.323678,0.326682,0.275117,0.330161,0.340360,0.326806,0.335036,0.375992,0.198945,0.280045,0.277993,0.166123,0.380633,0.119683,-0.012464,0.134164,0.231021,0.220768,0.184313,0.439806,0.244299,0.326160,0.582961,0.440312,0.291707,0.294743,0.255757,0.232425,0.051759,0.321304,0.200564,0.165786,0.516696,0.264358,0.179522,0.291444,0.284664,0.404513,0.308792,0.186836,0.256915,0.196123,0.743488,0.284912,0.661993,0.285417,0.177504,0.499276,0.305557,0.087544,0.236550,0.245447,0.244159,0.197070,0.041335,0.342057,0.163280,0.353042,0.074376,0.220791,0.295289,0.316616,0.310320,0.449951,0.466906,0.186360,0.318469,0.654506,0.191404,0.303913,0.257921,0.366404,0.325112,0.219574,0.134692,0.449328,0.095579,0.420628,0.218709,0.412756,0.235803,0.166577,0.192609,0.369430,0.346416,0.552643,0.201550,0.374695,0.148070,0.660452,0.334597,0.194124,0.278565,0.117822,0.133819,-0.031004,0.184961,0.424448,0.263269,0.234136,0.306908,0.254931,0.204645,0.231242,0.235507,0.252831,0.596901,0.384182,0.315417,0.627105,0.260658,0.038560,0.348797,0.289451,0.326022,0.306549,0.306924,0.493928,0.231443,0.232633,0.164615,0.159970,0.301034,0.203773,0.383983,0.015402,0.385373,0.330582,0.244664,0.267513,0.042149,-0.029914,0.274243,0.208272,0.579663,0.269058,0.359874,0.348203,0.252904,0.319576,0.438081,0.312597,0.235892,0.266125,0.207464,0.278627,0.108856,0.468312,0.447941,0.236405,0.234508,0.277112,0.269193,0.226398,0.398092,0.387358,0.134212,0.135697,0.152718,0.183848,0.058819,0.133350
52,0.218525,0.171308,0.458075,0.255398,0.140973,0.221304,0.142076,0.354445,0.297293,0.346347,0.185774,0.172350,0.237303,0.302804,0.187922,0.315323,0.279391,0.493167,0.296526,0.155775,0.211841,0.269855,0.324678,0.502318,0.315311,0.157737,0.042440,0.421043,0.354345,0.212336,0.189252,0.323031,1.000000,0.111316,0.334544,0.514346,0.134669,0.235331,0.248857,0.274306,0.200977,0.414152,0.254447,0.182957,0.169572,0.326859,0.413750,0.160612,0.378606,0.110575,0.318099,0.088972,0.351030,0.097235,0.073006,0.281042,0.244625,0.199804,0.157902,0.326777,0.261746,0.106830,0.337579,0.180649,0.446973,0.204307,0.471154,0.253130,0.289228,0.266883,0.208243,0.203868,0.229098,0.159017,0.296644,0.231245,0.356555,0.078856,0.349131,0.486773,0.406963,0.167196,0.625138,0.197953,0.140179,0.157667,0.185068,0.231206,0.184867,0.162641,0.285298,0.392731,0.121385,0.145381,0.197909,0.146274,0.225009,0.509991,0.173632,0.353967,0.346609,0.168150,0.243553,0.397387,0.223104,0.234190,0.105335,0.322033,0.203145,0.135543,0.333660,0.153931,0.039554,0.325628,0.149892,0.298088,0.312464,0.111794,0.230350,0.176795,0.413435,0.234383,0.465506,0.206662,0.233475,0.375703,0.286419,0.280259,0.231216,0.248599,0.258660,0.147526,0.013484,0.329716,0.117249,0.390139,0.194436,0.240539,0.242378,0.229890,0.344777,0.438448,0.330023,0.111218,0.251986,0.323310,0.150771,0.540238,0.217496,0.296185,0.350198,0.235758,0.232517,0.337962,0.207613,0.347947,0.175710,0.300002,0.209284,0.206321,0.113878,0.240256,0.306737,0.276152,0.257077,0.130030,0.241686,0.275682,0.234571,0.202391,0.246538,0.215338,0.166884,0.169695,0.078933,0.324242,0.271707,0.269982,0.235192,0.305242,0.308266,0.297190,0.267111,0.199874,0.392602,0.329357,0.318249,0.414489,0.200830,0.132957,0.241461,0.276287,0.440083,0.187852,0.270195,0.246242,0.372536,0.189157,0.196710,0.128301,0.391629,0.196819,0.269839,0.135109,0.366070,0.224079,0.181736,0.382611,0.128988,0.227633,0.215198,0.196617,0.264928,0.282192,0.312353,0.306710,0.584970,0.229450,0.311609,0.277300,0.228291,0.269152,0.140135,0.268713,0.287239,0.269797,0.383303,0.245130,0.292228,0.245807,0.383007,0.207799,0.337587,0.344178,0.191200,0.099880,0.247495,0.301263,0.019562,0.208204
55,0.192631,0.253535,0.204320,0.359738,0.251422,0.126060,0.087039,0.131989,0.131661,0.190709,0.369515,0.147272,0.163499,0.079693,0.262734,0.185011,0.181436,0.165584,0.187322,0.093500,0.151574,0.259938,0.273826,0.245885,0.030790,0.151725,0.224250,0.094994,0.213442,0.148259,0.303423,0.205676,0.111316,1.000000,0.222584,0.264663,0.059950,0.143530,0.072569,0.134331,0.062248,0.040340,0.221869,0.148062,0.089457,0.260354,0.182796,0.122308,0.192992,0.218756,0.304359,0.180086,0.275547,0.138446,-0.004777,0.146612,0.321592,0.156213,0.098311,0.258029,0.030676,0.220967,0.291117,0.131398,0.265875,0.178213,0.127000,0.190027,0.204778,0.095128,0.245781,0.069280,0.130252,0.269859,0.396871,0.218039,0.338882,0.105798,0.275933,0.317099,0.105693,0.200717,0.153626,0.061542,0.063087,0.292020,0.231286,0.183594,0.231721,0.171123,0.356472,0.077636,-0.050462,-0.041696,0.036602,0.267361,0.100965,0.286256,0.234479,0.029203,0.171342,0.209240,0.175126,0.372578,0.035572,0.185276,0.100241,0.315431,0.235139,0.191372,0.233482,0.313444,0.013127,0.186538,0.417259,0.247459,0.092638,0.043286,0.259162,0.282589,0.236846,0.075092,0.267429,0.259638,0.079150,0.314674,0.352222,0.142383,0.122110,0.156623,0.264183,0.187632,0.211609,0.197387,0.029011,0.322620,0.097502,0.263000,0.418345,0.395709,0.238586,0.256626,0.237498,0.173330,0.231648,0.190450,0.234877,0.273855,0.250338,0.203025,0.247814,-0.008584,0.109156,0.234680,0.068625,0.227425,0.138639,0.265166,0.272657,0.156024,0.276993,0.318450,0.191693,0.158250,0.132063,0.193801,0.250020,0.099547,0.041154,0.070409,0.361860,0.060815,0.088653,0.122514,0.121904,0.251713,0.127084,0.047039,0.271224,0.339605,0.019974,0.258878,0.054932,0.205181,0.260006,0.106091,0.213203,0.146458,0.301705,0.024804,0.182740,0.279531,0.165592,0.176280,0.182859,0.099857,0.200263,0.177946,0.090893,0.272906,0.109979,0.134111,0.405426,0.011194,0.280418,0.337736,0.190911,0.051462,0.068379,0.046822,0.134946,0.056413,0.205039,0.256555,0.363892,0.186523,0.138113,0.113228,0.335669,0.041646,0.150061,0.129075,0.322335,0.338214,0.000965,0.251367,0.056548,0.217026,0.306555,0.322778,0.274479,0.174815,0.314612,0.215308,0.111763,0.035308,0.258890,0.246890,0.299081,0.251169
56,0.478393,0.334869,0.317678,0.287900,0.556145,0.359006,0.236513,0.430920,0.218792,0.285564,0.472379,0.275032,0.251163,0.305613,0.175519,0.356727,0.453893,0.289660,0.261551,0.324745,0.251170,0.393072,0.543959,0.323767,0.260924,0.229462,0.104469,0.223796,0.487985,0.277595,0.475172,0.233048,0.334544,0.222584,1.000000,0.466873,0.158289,0.322850,0.270295,0.222721,0.298110,0.244515,0.251192,0.303350,0.374026,0.391881,0.313541,0.166975,0.419240,0.149940,0.383554,0.063560,0.355541,0.217834,0.322835,0.343322,0.250172,0.288478,0.208842,0.387130,0.192047,0.335224,0.479645,0.287856,0.312008,0.345054,0.338470,0.396347,0.340160,0.277426,0.377922,0.225320,0.305282,0.135914,0.321332,0.368455,0.367635,0.341831,0.438469,0.363407,0.254352,0.277400,0.296571,0.260771,0.296179,0.202397,0.237135,0.332022,0.348098,0.341873,0.209545,0.103486,0.223061,0.227673,0.367323,0.443353,0.333495,0.347342,0.353126,0.181213,0.395019,0.203017,0.268312,0.366649,0.206697,0.295612,0.182402,0.422427,0.361871,0.079244,0.264123,0.285091,0.085085,0.287538,0.337958,0.261525,0.215322,0.236644,0.303364,0.207464,0.321233,0.221419,0.388773,0.253504,0.254090,0.309146,0.349028,0.384205,0.285437,0.249586,0.324227,0.258359,0.309124,0.356977,0.109386,0.504796,0.340336,0.307885,0.308709,0.185128,0.434204,0.326579,0.309063,0.101970,0.269098,0.339438,0.290519,0.444351,0.344633,0.406260,0.353591,0.202088,0.208461,0.383164,0.238947,0.324953,0.195744,0.397450,0.358143,0.518506,0.312392,0.105388,0.199991,0.327006,0.417356,0.273334,0.347255,0.303772,0.251812,0.351843,0.171648,0.363980,0.180957,0.500597,0.421093,0.319372,0.182525,0.402943,0.310014,0.297991,0.122552,0.364030,0.252279,0.261952,0.399502,0.149028,0.313443,0.329310,0.193732,0.195942,0.341188,0.471909,0.422169,0.225961,0.173913,0.326196,0.350739,0.284299,0.262586,0.263637,0.258134,0.318445,0.352243,0.258268,0.300099,0.379865,0.167467,0.291374,0.281030,0.238493,0.327083,0.191977,0.264283,0.414437,0.287325,0.268531,0.393708,0.167598,0.335681,0.077504,0.257662,0.310172,0.214388,0.226825,0.110252,0.403844,0.270725,0.484333,0.290584,0.225031,0.284510,0.523159,0.423462,0.338737,0.421248,-0.036644,0.357907,0.360488,0.068126,0.295654
59,0.314959,0.312148,0.541391,0.344773,0.319982,0.335530,0.257101,0.459758,0.402472,0.455403,0.390556,0.188045,0.255473,0.386314,0.316186,0.383270,0.413733,0.453071,0.377829,0.177408,0.373282,0.420840,0.461631,0.652428,0.481694,0.292529,0.142299,0.447726,0.540057,0.423407,0.230060,0.378770,0.514346,0.264663,0.466873,1.000000,0.145475,0.394364,0.282954,0.299428,0.275142,0.525994,0.288827,0.256099,0.325202,0.468880,0.478155,0.086138,0.407084,0.196761,0.510151,0.171833,0.542787,0.305064,0.153884,0.399160,0.269456,0.301182,0.344913,0.476746,0.277395,0.236587,0.462464,0.176272,0.473702,0.237918,0.607782,0.369919,0.329376,0.283591,0.297831,0.375818,0.403970,0.324373,0.383434,0.419215,0.413273,0.170588,0.483134,0.545256,0.707325,0.225656,0.375887,0.291979,0.298938,0.332803,0.322762,0.274064,0.365432,0.204569,0.492204,0.266671,0.273950,0.226325,0.273195,0.303295,0.403903,0.553282,0.312348,0.476442,0.549214,0.218030,0.498169,0.440464,0.295110,0.312160,0.151062,0.366719,0.377668,0.186144,0.366248,0.336300,0.173204,0.476126,0.313028,0.352090,0.569568,0.197249,0.333971,0.300298,0.486546,0.323050,0.546566,0.295663,0.439031,0.500995,0.352460,0.366937,0.300645,0.461382,0.423277,0.273786,0.239837,0.535976,0.330616,0.514731,0.313948,0.347679,0.352950,0.328921,0.522062,0.465352,0.438081,0.149419,0.255009,0.432249,0.249051,0.474065,0.319983,0.412187,0.364048,0.261999,0.280556,0.424374,0.208092,0.503316,0.265485,0.399124,0.360330,0.288074,0.196618,0.353029,0.320427,0.413894,0.467335,0.395014,0.331928,0.374439,0.294839,0.323010,0.360166,0.277683,0.323952,0.183193,0.189964,0.423643,0.290014,0.268270,0.337833,0.352194,0.292697,0.461594,0.484201,0.275834,0.497586,0.443457,0.446133,0.459846,0.254064,0.197152,0.310366,0.409919,0.617091,0.204618,0.369098,0.402505,0.497900,0.262205,0.412335,0.263874,0.495321,0.237089,0.438306,0.224346,0.444995,0.415111,0.274048,0.492724,0.204964,0.258710,0.243277,0.408736,0.337587,0.408521,0.411525,0.452239,0.576838,0.339164,0.447945,0.303879,0.286126,0.278045,0.300061,0.328877,0.337364,0.456510,0.513779,0.548423,0.454437,0.295803,0.519602,0.310589,0.489077,0.419782,0.315143,0.129394,0.259503,0.424384,0.063986,0.303993
60,0.062448,0.276744,0.056400,0.173470,0.140421,0.133485,0.087108,0.194223,0.104382,0.144693,0.035042,0.121736,0.157838,0.048686,0.290093,0.181379,0.206941,0.143819,0.108471,-0.018457,0.130189,0.244202,0.204078,0.083150,0.061323,0.092616,0.133923,0.038648,0.162071,0.038083,0.136668,0.137932,0.134669,0.059950,0.158289,0.145475,1.000000,0.273726,0.171763,-0.012905,0.050396,0.142419,0.215210,0.261213,0.244328,0.268496,0.046771,0.353009,0.177742,0.207279,0.093822,0.144829,0.252015,0.150517,0.030875,0.175929,0.128273,0.069618,0.040735,0.094915,0.037259,0.063895,0.105877,0.077742,0.060491,0.162990,0.113775,0.158595,0.184605,0.219695,0.161021,0.120882,0.151420,0.239774,0.297917,0.118013,0.207778,0.163553,0.117862,0.174701,0.156198,0.315612,0.070139,0.048685,0.101613,0.103679,0.145423,0.230790,0.366350,0.147846,0.083286,-0.006697,-0.007002,0.001985,0.159008,0.259520,0.089825,0.103397,0.228925,0.013440,0.139950,0.074042,0.103709,0.094121,0.133795,0.246387,-0.014865,0.295312,0.164927,0.227875,-0.018733,0.237654,-0.026638,0.070891,0.226706,0.149851,0.128915,-0.055337,0.108751,0.194048,0.084431,0.123778,0.119066,0.418153,0.202783,0.210799,0.165189,0.096223,0.092076,0.148237,0.140778,0.304288,0.109392,0.280800,0.077175,0.161257,0.132095,0.012102,0.121180,0.089295,0.162364,0.133253,0.221751,0.154993,0.084312,0.016082,0.272405,0.094244,0.272188,0.272940,0.155390,0.113415,0.045070,0.132037,0.036545,0.211073,0.078390,0.213118,0.193832,0.096381,0.173494,0.068326,0.065616,0.207430,0.126419,0.135673,0.062735,0.071520,0.095817,0.198178,0.174630,0.065721,0.083595,0.045752,0.051752,0.153261,0.116156,0.169286,0.139983,0.263355,0.025916,0.023642,0.151204,0.278646,0.036474,-0.004308,0.244385,0.152013,0.170741,0.226292,0.281252,0.221331,0.149478,0.309968,0.075886,0.066940,0.121797,0.179523,0.113152,0.127890,0.072365,-0.077003,0.176196,0.065633,0.102699,0.227891,0.091327,0.100030,0.113673,-0.006694,0.148446,0.160154,0.088059,0.163048,0.156263,0.155469,0.124965,0.016795,0.302324,0.186681,0.083364,0.104626,0.195589,0.067785,0.131228,0.141076,0.036976,0.174899,0.162945,0.059603,0.133319,0.196971,0.282486,0.211768,0.015484,0.057533,0.257394,0.144227,0.066887,0.215632
61,0.142412,0.401887,0.378587,0.293403,0.234176,0.352638,0.311107,0.449169,0.444281,0.548201,0.305869,0.461805,0.374401,0.315924,0.193924,0.395537,0.286846,0.349627,0.366813,0.353346,0.352757,0.381327,0.383184,0.339908,0.288649,0.160657,0.206949,0.305154,0.453965,0.443445,0.244987,0.352384,0.235331,0.143530,0.322850,0.394364,0.273726,1.000000,0.241531,0.238033,0.239503,0.299332,0.506719,0.596045,0.278816,0.527219,0.223659,0.392575,0.341215,0.210579,0.271671,0.046298,0.428273,0.394249,0.119846,0.580424,0.247936,0.249417,0.415623,0.478448,0.248509,0.268285,0.406108,0.254326,0.314417,0.425463,0.365289,0.489776,0.416692,0.375920,0.162577,0.399974,0.240709,0.252647,0.303901,0.446787,0.222685,0.213325,0.381906,0.385798,0.342185,0.578486,0.191904,0.206638,0.254769,0.328414,0.215040,0.490892,0.480414,0.505552,0.203097,0.135741,0.242944,0.138568,0.516095,0.376679,0.475495,0.374904,0.431166,0.300137,0.390358,0.263185,0.487784,0.310851,0.290372,0.378231,0.172042,0.334847,0.418102,0.258736,0.285079,0.442922,0.266867,0.366932,0.309126,0.356954,0.263642,0.143241,0.540004,0.280926,0.374183,0.175316,0.416484,0.427550,0.421745,0.410864,0.359628,0.310598,0.350483,0.400423,0.310455,0.349496,0.198599,0.446652,0.452935,0.430621,0.274849,0.179851,0.263298,0.268149,0.290756,0.374665,0.416845,0.142320,0.400647,0.299091,0.253873,0.299122,0.266100,0.404431,0.300556,0.261571,0.308558,0.404921,0.336469,0.317185,0.073571,0.532999,0.525495,0.173501,0.365344,0.213123,0.285154,0.380450,0.342600,0.297615,0.252596,0.300791,0.391166,0.261774,0.197531,0.259453,0.265012,0.132010,0.292785,0.480816,0.257598,0.449404,0.340403,0.345638,0.205782,0.214004,0.456845,0.269030,0.331359,0.237162,0.428156,0.370957,0.257211,0.395179,0.534171,0.368629,0.385039,0.266483,0.282838,0.278987,0.392502,0.553750,0.249131,0.281880,0.374946,0.316537,0.402820,0.227677,0.400336,0.489490,0.137205,0.369207,0.136731,0.106085,0.359894,0.443506,0.330958,0.420733,0.324374,0.453208,0.226982,0.369876,0.388112,0.211531,0.311119,0.273610,0.265009,0.220551,0.226861,0.327103,0.412942,0.360387,0.265486,0.206896,0.297634,0.544302,0.460753,0.306585,0.194897,0.184661,0.218035,0.373136,-0.012064,0.232268
67,0.093136,0.153983,0.337241,0.152329,0.261390,0.400047,0.275428,0.230654,0.138013,0.287737,0.147861,0.084478,0.114052,0.217296,0.201570,0.347190,0.352705,0.333772,0.284696,0.196327,0.331263,0.175124,0.437661,0.283209,0.175477,0.137035,0.085348,0.378534,0.237839,0.180871,0.185660,0.445015,0.248857,0.072569,0.270295,0.282954,0.171763,0.241531,1.000000,0.483377,0.362926,0.335685,0.228738,0.210093,0.256027,0.300403,0.182113,0.135163,0.223626,0.080922,0.139953,0.011376,0.282450,0.313913,0.133365,0.258352,0.149603,0.458655,0.264857,0.264899,0.359721,0.127349,0.251151,0.374231,0.397327,0.110064,0.300326,0.208135,0.381323,0.414123,0.145286,0.325113,0.322412,0.159332,0.177203,0.224192,0.128127,0.155551,0.349375,0.293070,0.198140,0.235607,0.204037,0.314617,0.236038,0.110233,0.083049,0.223955,0.227420,0.140622,0.173692,0.223048,0.092574,0.360697,0.223892,0.156059,0.234460,0.234480,0.211139,0.334203,0.336278,0.347822,0.275675,0.139702,0.167338,0.148399,0.034908,0.219823,0.228844,0.103837,0.296723,0.110121,0.220309,0.191247,0.262975,0.089813,0.283756,0.173103,0.094588,0.062101,0.407449,0.446443,0.343812,0.135944,0.408695,0.199737,0.132991,0.131408,0.257463,0.279386,0.233570,0.172382,0.152127,0.293381,0.242349,0.300835,0.286539,0.164679,0.063627,0.219936,0.295663,0.185083,0.341889,0.056055,0.171918,0.285638,0.148839,0.383235,0.130047,0.291896,0.281005,0.291606,0.184446,0.188283,0.233867,0.375030,0.161756,0.302895,0.225080,0.177500,0.112293,0.096203,0.038099,0.543751,0.283166,0.203032,0.278544,0.502369,0.553313,0.139388,0.088169,0.179659,0.292679,0.112732,0.166824,0.273638,0.179625,0.213226,0.225664,0.169507,0.152032,0.290970,0.246418,0.194586,0.284528,0.207404,0.254308,0.407162,0.096041,0.164955,0.298109,0.226271,0.279306,0.156221,0.156834,0.436883,0.231874,0.179172,0.137494,0.216858,0.143267,0.086953,0.191809,0.244141,0.281663,0.205612,0.121654,0.211779,0.165469,0.090883,0.306921,0.291380,0.306252,0.299567,0.237128,0.348864,0.301925,0.278833,0.358589,0.215028,0.139037,0.215146,0.088140,0.088763,0.216572,0.513503,0.324721,0.239125,0.193889,0.107806,0.134948,0.183580,0.266101,0.179662,0.283611,0.092115,0.212655,0.202511,-0.027729,0.144319
